match_id,type,state,game_name,game_mode_title,league_name,season_name,season_state,season_state_title,match_format_description,subtitle,num_of_players,num_of_rounds,start_date,end_date,completed,active,team1_name,team1_code,team1_players,team1_placement,team1_rank,team1_wins,team1_losses,team1_scores,team1_total_score,team1_stakes_placed,team1_stakes_won,team2_name,team2_code,team2_players,team2_placement,team2_rank,team2_wins,team2_losses,team2_scores,team2_total_score,team2_stakes_placed,team2_stakes_won,winner,winner_code,loser,loser_code,score_summary,stakes_open_at,stakes_close_at,has_staking_challenges,has_live_staking,commentator_name,commentator_twitch,commentator_live,slug,share_url
107229,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-18T17:35:00.000Z,2026-03-18T17:58:52.627Z,True,True,Rookie,ROO,Rookie,-2,2,15,17,R1: 1; R2: 2; R3: 2; R4: 1; R5: 1,7.0,12593965,52373183,MrMorton,MRM,MrMorton,1,7,8,21,R1: 2; R2: 0; R3: 1; R4: 2; R5: 2,7.0,9436987,32475891,MrMorton,MRM,Rookie,ROO,7.0 - 7.0,2026-03-17T17:35:00.000Z,2026-03-18T17:35:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-107229,https://1v1.me/CRAtwnlOx1b
106854,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-18T17:15:00.000Z,2026-03-18T17:32:05.919Z,True,True,Fierce,FIE,Fierce,1,6,9,7,R1: 2; R2: 1; R3: 2; R4: 2,7.0,7298574,29968704,iDom,DOM,iDom,-2,3,11,6,R1: 1; R2: 2; R3: 0; R4: 0,3.0,8200573,35031678,Fierce,FIE,iDom,DOM,7.0 - 3.0,2026-03-17T17:15:00.000Z,2026-03-18T17:15:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-106854,https://1v1.me/6KBraMYEv1b
107223,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-18T16:57:00.000Z,2026-03-18T17:12:02.582Z,True,True,NuckleDu,NUC,NuckleDu,1,13,2,0,R1: 2; R2: 2; R3: 2,6.0,1300383,6051501,Fierce,FIE,Fierce,-2,6,9,7,R1: 1; R2: 1; R3: 0,2.0,7298574,29968704,NuckleDu,NUC,Fierce,FIE,6.0 - 2.0,2026-03-17T16:57:00.000Z,2026-03-18T16:57:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-107223,https://1v1.me/6dJ84W7Lx1b
106986,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-18T16:35:00.000Z,2026-03-18T16:57:14.270Z,True,True,Deznere,DEZ,Deznere,1,10,7,14,R1: 2; R2: 2; R3: 1; R4: 2,7.0,8409682,29060664,MrMorton,MRM,MrMorton,-2,7,8,21,R1: 1; R2: 1; R3: 2; R4: 1,5.0,9436987,32475891,Deznere,DEZ,MrMorton,MRM,7.0 - 5.0,2026-03-17T16:35:00.000Z,2026-03-18T16:35:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-106986,https://1v1.me/ixXmVW4Ev1b
106974,MatchEvent,completed,Tekken,Tekken,Tekken,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-18T16:05:00.000Z,2026-03-18T16:37:03.571Z,True,True,VibesWithTre,TRE,VibesWithTre,-2,12,0,7,R1: 0; R3: 0; R2: 0,0.0,2349882,4380871,JoeCrush,JOE,JoeCrush,1,4,4,0,R3: 3; R1: 3; R2: 3,9.0,2665346,13480324,JoeCrush,JOE,VibesWithTre,TRE,0.0 - 9.0,2026-03-17T16:05:00.000Z,2026-03-18T16:05:00.000Z,True,True,STAX,1v1meApp,False,tekken-106974,https://1v1.me/92DvuA4Ev1b
107585,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-18T15:35:00.000Z,2026-03-18T15:52:55.801Z,True,True,PunkDaGod,PDG,PunkDaGod,1,1,21,2,R1: 2; R2: 2; R3: 0; R4: 2,6.0,16581053,65532152,Rookie,ROO,Rookie,-2,2,15,17,R1: 0; R2: 0; R3: 2; R4: 1,3.0,12593965,52373183,PunkDaGod,PDG,Rookie,ROO,6.0 - 3.0,2026-03-17T15:35:00.000Z,2026-03-18T15:35:00.000Z,True,True,STAX,1v1MeSF,False,street-fighter-107585,https://1v1.me/DdgUoUYQB1b
106916,MatchEvent,completed,Tekken,Tekken,Tekken,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-18T15:05:00.000Z,2026-03-18T15:26:39.288Z,True,True,NinjaKiller,NJA,NinjaKiller,1,1,7,1,R1: 3; R2: 3; R3: 3,9.0,5707291,25400694,Trizzy,TRZ,Trizzy,-2,2,5,3,R1: 0; R2: 1; R3: 2,3.0,4654614,19414023,NinjaKiller,NJA,Trizzy,TRZ,9.0 - 3.0,2026-03-17T15:05:00.000Z,2026-03-18T15:05:00.000Z,True,True,STAX,1v1meApp,False,tekken-106916,https://1v1.me/zUVepK1Ev1b
106840,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-18T14:40:00.000Z,2026-03-18T15:00:58.367Z,True,True,AlphaHouse88,A88,AlphaHouse88,-2,15,3,6,R1: 2,2.0,1239296,6893261,Salman_Ahmad19,SAL,Salman_Ahmad19,1,1,10,2,R1: 5,5.0,3881846,24658227,Salman_Ahmad19,SAL,AlphaHouse88,A88,2.0 - 5.0,2026-03-17T14:40:00.000Z,2026-03-18T14:40:00.000Z,True,True,Kailon,1v1MeFC,False,fc-106840,https://1v1.me/TbpyM0XEv1b
107004,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-18T14:15:00.000Z,2026-03-18T14:34:44.173Z,True,True,Lyricz30,LCZ,Lyricz30,-2,13,3,4,R1: 4,4.0,1327873,7355384,iHasiin,HAS,iHasiin,1,4,7,4,R1: 5,5.0,2109963,16743861,iHasiin,HAS,Lyricz30,LCZ,4.0 - 5.0,2026-03-17T14:15:00.000Z,2026-03-18T14:15:00.000Z,True,True,Kailon,1v1MeFC,False,fc-107004,https://1v1.me/IkQHp45Ev1b
106935,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-18T13:50:00.000Z,2026-03-18T14:09:53.772Z,True,True,MichaelFisherFC,MCF,MichaelFisherFC,-2,10,4,5,R1: 2,2.0,2575595,10041377,VBD,VBD,VBD,1,6,6,6,R1: 7,7.0,2508903,14335874,VBD,VBD,MichaelFisherFC,MCF,2.0 - 7.0,2026-03-17T13:50:00.000Z,2026-03-18T13:50:00.000Z,True,True,Kailon,1v1MeFC,False,fc-106935,https://1v1.me/9ry05i2Ev1b
107012,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-18T13:25:00.000Z,2026-03-18T13:43:40.420Z,True,True,osoflairy,OSO,osoflairy,1,6,6,6,R1: 6,6.0,2239913,14395891,LukeDowning,LUK,LukeDowning,-2,9,4,4,R1: 2,2.0,1777224,9927139,osoflairy,OSO,LukeDowning,LUK,6.0 - 2.0,2026-03-17T13:25:00.000Z,2026-03-18T13:25:00.000Z,True,True,Kailon,1v1MeFC,False,fc-107012,https://1v1.me/Eyirn45Ev1b
107009,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-18T13:00:00.000Z,2026-03-18T13:21:59.301Z,True,True,1mpactz,1MP,1mpactz,1,8,6,7,R1: 4,4.0,2739787,14872841,EthxnH,ETH,EthxnH,-2,12,4,6,R1: 3,3.0,2746775,10248391,1mpactz,1MP,EthxnH,ETH,4.0 - 3.0,2026-03-17T13:00:00.000Z,2026-03-18T13:00:00.000Z,True,True,Kailon,1v1MeFC,False,fc-107009,https://1v1.me/8Om3T45Ev1b
106883,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,2,1,2026-03-18T05:27:00.000Z,2026-03-18T06:12:10.199Z,True,True,Team empathy,EMP,"empathy, LydiaFawx",-2,8,4,7,R1: 8,8.0,4562484,28652882,Team Laboom,LBM,"Laboom, no1nxcs2",1,2,11,4,R1: 9,9.0,6398639,47310695,Team Laboom,LBM,Team empathy,EMP,8.0 - 9.0,2026-03-17T05:27:00.000Z,2026-03-18T05:27:00.000Z,True,True,Jake,1v1mecs,False,counter-strike-2-106883,https://1v1.me/X1wU1k0Ev1b
106881,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,2,1,2026-03-18T05:07:00.000Z,2026-03-18T05:27:07.015Z,True,True,Team FusiioN,FUS,"FusiioN, EdgeCS2",-2,14,3,14,R1: 7,7.0,6012629,34476081,Team Louie,LOU,"Louie, WumboCS2",1,5,7,4,R1: 9,9.0,4508887,27224222,Team Louie,LOU,Team FusiioN,FUS,7.0 - 9.0,2026-03-17T05:07:00.000Z,2026-03-18T05:07:00.000Z,True,True,Jake,1v1mecs,False,counter-strike-2-106881,https://1v1.me/49uyTe0Ev1b
106869,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,2,1,2026-03-18T04:47:00.000Z,2026-03-18T05:03:34.969Z,True,True,Team languor,BAG,"BAGEL, C0C0",-2,9,3,3,R1: 3,3.0,2748346,11312476,Team lyeku,LKU,"lyeku, hyza",1,16,2,8,R1: 9,9.0,3261952,14111550,Team lyeku,LKU,Team languor,BAG,3.0 - 9.0,2026-03-17T04:47:00.000Z,2026-03-18T04:47:00.000Z,True,True,Jake,1v1mecs,False,counter-strike-2-106869,https://1v1.me/L84XxaZEv1b
106873,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,2,1,2026-03-18T04:27:00.000Z,2026-03-18T04:43:31.068Z,True,True,Team Cakir,CAK,"Cakir, claasic",1,13,3,5,R1: 9,9.0,2692378,19268169,Team Twigs,TWI,"1Shawta, Twigs",-2,10,3,4,R1: 3,3.0,2742060,18585352,Team Cakir,CAK,Team Twigs,TWI,9.0 - 3.0,2026-03-17T04:27:00.000Z,2026-03-18T04:27:00.000Z,True,True,Jake,1v1mecs,False,counter-strike-2-106873,https://1v1.me/hfYh2yZEv1b
106992,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,2,1,2026-03-18T04:07:00.000Z,2026-03-18T04:22:15.541Z,True,True,Team Neight,NHT,"Neight, cmrn",1,3,10,5,R1: 9,9.0,6775579,48916497,Team Jared,JAR,"Jared, CrispCS2",-2,15,2,2,R1: 5,5.0,1823615,13229560,Team Neight,NHT,Team Jared,JAR,9.0 - 5.0,2026-03-17T04:07:00.000Z,2026-03-18T04:07:00.000Z,True,True,Jake,1v1mecs,False,counter-strike-2-106992,https://1v1.me/uIPaVj5Ev1b
107486,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,2,1,2026-03-18T03:42:00.000Z,2026-03-18T04:02:34.100Z,True,True,Team Darksived,DKS,"Darksived, Phantomz",1,1,13,2,R1: 6,6.0,8772281,54739536,Team Diamondcon,DMC,"Diamondcon, GetPicked",-2,15,2,6,R1: 3,3.0,2136581,19237694,Team Darksived,DKS,Team Diamondcon,DMC,6.0 - 3.0,2026-03-17T03:42:00.000Z,2026-03-18T03:42:00.000Z,True,True,Jake,1v1MeSnD,False,bo7-s-d-107486,https://1v1.me/MJ1Ox6vyz1b
106849,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,2,1,2026-03-18T03:17:00.000Z,2026-03-18T03:30:24.699Z,True,True,Team Manny,MNY,"Manny, vizmah",1,2,10,4,R1: 6,6.0,6005868,47820186,Team 7Dak,7DA,"7Dak, thedezmond",-2,17,1,7,R1: 0,0.0,2847745,13169739,Team Manny,MNY,Team 7Dak,7DA,6.0 - 0.0,2026-03-17T03:17:00.000Z,2026-03-18T03:17:00.000Z,True,True,Jake,1v1MeSnD,False,bo7-s-d-106849,https://1v1.me/8SN97LYEv1b
107356,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,2,1,2026-03-18T02:52:00.000Z,2026-03-18T02:56:00.331Z,True,True,Team Arcitys,ARC,"Arcitys, Cimbels",-2,18,0,4,R1: L,0.0,1093528,4855163,Team Whiz,WHI,"Whiz, Flames",1,5,8,10,R1: W,1.0,7792259,33612713,Team Whiz,WHI,Team Arcitys,ARC,0.0 - 1.0,,2026-03-18T02:52:00.000Z,True,False,Jake,1v1MeSnD,False,bo7-s-d-107356,https://1v1.me/jpzSrcZgz1b
106949,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,2,1,2026-03-18T02:27:00.000Z,2026-03-18T02:46:31.453Z,True,True,Team ErikBooM,EBM,"ErikBooM, ImNotEffective",1,6,6,1,R1: 6,6.0,2814630,16723117,Team DillonWrecks,DWK,"DillonWrecks, bowlcutmatt",-2,10,3,3,R1: 4,4.0,2308656,15752190,Team ErikBooM,EBM,Team DillonWrecks,DWK,6.0 - 4.0,2026-03-17T02:27:00.000Z,2026-03-18T02:27:00.000Z,True,True,Jake,1v1MeSnD,False,bo7-s-d-106949,https://1v1.me/XdKmOr3Ev1b
106847,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,2,1,2026-03-18T02:02:00.000Z,2026-03-18T02:25:02.195Z,True,True,Team Darksived,DKS,"Darksived, Phantomz",-2,1,13,2,R1: 5,5.0,8772281,54739536,Team 2ReaL,2RE,"2ReaL, intechs",1,9,3,2,R1: 6,6.0,2333322,13828874,Team 2ReaL,2RE,Team Darksived,DKS,5.0 - 6.0,2026-03-17T02:02:00.000Z,2026-03-18T02:02:00.000Z,True,True,Jake,1v1MeSnD,False,bo7-s-d-106847,https://1v1.me/YExEPoYEv1b
106962,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-18T01:34:00.000Z,2026-03-18T02:07:08.559Z,True,True,Probe,PBE,Probe,-2,5,7,6,R1: 53,53.0,7756967,20790757,omarirevenge,OMR,omarirevenge,1,2,12,2,R1: 74,74.0,11081540,39612301,omarirevenge,OMR,Probe,PBE,53.0 - 74.0,2026-03-17T01:34:00.000Z,2026-03-18T01:34:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-106962,https://1v1.me/12R5Ce4Ev1b
106826,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-18T01:01:00.000Z,2026-03-18T01:37:59.623Z,True,True,Mulaa,MLA,Mulaa,-2,6,7,7,R1: 61,61.0,8624423,25365978,leakqn,LEA,leakqn,1,7,5,7,R1: 65,65.0,5303942,15420801,leakqn,LEA,Mulaa,MLA,61.0 - 65.0,2026-03-17T01:01:00.000Z,2026-03-18T01:01:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-106826,https://1v1.me/Ig7MqVWEv1b
107033,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-18T00:28:00.000Z,2026-03-18T01:03:08.403Z,True,True,Micah,MIC,Micah,1,8,5,8,R1: 69,69.0,7105683,18432387,EveraldJr,EVE,EveraldJr,-2,13,1,12,R1: 64,64.0,4786718,6369642,Micah,MIC,EveraldJr,EVE,69.0 - 64.0,2026-03-17T00:28:00.000Z,2026-03-18T00:28:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-107033,https://1v1.me/91Azxu7Ev1b
106956,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-17T23:50:00.000Z,2026-03-18T00:30:10.890Z,True,True,Bemo,BEM,Bemo,-2,1,14,2,R1: 55,55.0,14977461,42730551,Probe,PBE,Probe,1,5,7,6,R1: 61,61.0,7756967,20790757,Probe,PBE,Bemo,BEM,55.0 - 61.0,2026-03-16T23:50:00.000Z,2026-03-17T23:50:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-106956,https://1v1.me/51eOeU3Ev1b
106909,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-17T23:05:00.000Z,2026-03-17T23:46:00.262Z,True,True,helphicks,HEL,helphicks,1,7,7,5,R1: 48,48.0,4988713,19785860,Boogz,BOO,Boogz,-2,15,5,9,R1: 21,21.0,5732799,16472839,helphicks,HEL,Boogz,BOO,48.0 - 21.0,2026-03-16T23:05:00.000Z,2026-03-17T23:05:00.000Z,True,True,OneGreatUser,1v1MeMadden,False,madden-106909,https://1v1.me/hug3pp1Ev1b
107052,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-17T22:20:00.000Z,2026-03-17T23:08:50.319Z,True,True,tricslimeyworm,TRI,tricslimeyworm,-2,21,2,9,R1: 28,28.0,3739713,7659945,Astro,AST,Astro,1,10,6,6,R1: 31,31.0,6306366,17482594,Astro,AST,tricslimeyworm,TRI,28.0 - 31.0,2026-03-16T22:20:00.000Z,2026-03-17T22:20:00.000Z,True,True,OneGreatUser,1v1MeMadden,False,madden-107052,https://1v1.me/I4lSLj8Ev1b
106901,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-17T21:35:00.000Z,2026-03-17T22:28:23.363Z,True,True,helphicks,HEL,helphicks,1,7,7,5,R1: 55,55.0,4988713,19785860,Fancy,FAN,Fancy,-2,12,5,6,R1: 52,52.0,5436889,15314274,helphicks,HEL,Fancy,FAN,55.0 - 52.0,2026-03-16T21:35:00.000Z,2026-03-17T21:35:00.000Z,True,True,OneGreatUser,1v1MeMadden,False,madden-106901,https://1v1.me/t1VqOb1Ev1b
107053,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-17T20:50:00.000Z,2026-03-17T21:36:05.158Z,True,True,MrFootball88,MRF,MrFootball88,1,4,8,4,R1: 45,45.0,6989287,20241282,Gabagol94,GAB,Gabagol94,-2,4,8,4,R1: 24,24.0,6212537,21405038,MrFootball88,MRF,Gabagol94,GAB,45.0 - 24.0,2026-03-16T20:50:00.000Z,2026-03-17T20:50:00.000Z,True,True,OneGreatUser,1v1MeMadden,False,madden-107053,https://1v1.me/pTVlFj8Ev1b
107355,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-17T20:05:00.000Z,2026-03-17T20:47:44.919Z,True,True,Boogz,BOO,Boogz,1,15,5,9,R1: 34,34.0,5732799,16472839,Wesley,WES,Wesley,-2,6,7,2,R1: 30,30.0,5297877,18421471,Boogz,BOO,Wesley,WES,34.0 - 30.0,2026-03-16T20:05:00.000Z,2026-03-17T20:05:00.000Z,True,True,Kel,1v1MeMadden,False,madden-107355,https://1v1.me/b9KTCgHfz1b
106898,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-17T19:20:00.000Z,2026-03-17T20:04:22.693Z,True,True,ken99ovr,KEN,ken99ovr,-2,14,5,8,R1: 36,36.0,6838752,16757683,Fancy,FAN,Fancy,1,12,5,6,R1: 38,38.0,5436889,15314274,Fancy,FAN,ken99ovr,KEN,36.0 - 38.0,2026-03-16T19:20:00.000Z,2026-03-17T19:20:00.000Z,True,True,Kel,1v1MeMadden,False,madden-106898,https://1v1.me/qaFeyJ0Ev1b
107040,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 5,regular,S5:WEEK 3,VS,BEST OF 1,1,1,2026-03-17T18:35:00.000Z,2026-03-17T19:18:33.339Z,True,True,Astro,AST,Astro,-2,10,6,6,R1: 38,38.0,6306366,17482594,Gabagol94,GAB,Gabagol94,1,4,8,4,R1: 41,41.0,6212537,21405038,Gabagol94,GAB,Astro,AST,38.0 - 41.0,2026-03-16T18:35:00.000Z,2026-03-17T18:35:00.000Z,True,True,Kel,1v1MeMadden,False,madden-107040,https://1v1.me/jgGdiS7Ev1b
106843,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-17T18:17:00.000Z,2026-03-17T18:32:15.624Z,True,True,Fierce,FIE,Fierce,-2,6,9,7,R3: 1; R1: 1; R2: 1,3.0,7298574,29968704,Kolibri,KOL,Kolibri,1,9,7,6,R3: 2; R1: 2; R2: 2,6.0,4355907,23900159,Kolibri,KOL,Fierce,FIE,3.0 - 6.0,2026-03-16T18:17:00.000Z,2026-03-17T18:17:00.000Z,True,True,STAX,1v1MeSF,False,street-fighter-106843,https://1v1.me/heIgt0XEv1b
106987,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-17T17:55:00.000Z,2026-03-17T18:16:55.024Z,True,True,Triumph,TRI,Triumph,1,12,3,10,R1: 2; R2: 2; R3: 0; R4: 2,6.0,4246572,12999445,Naji2212,NJI,Naji2212,-2,8,7,3,R1: 1; R2: 0; R3: 2; R4: 1,4.0,4927485,22851061,Triumph,TRI,Naji2212,NJI,6.0 - 4.0,2026-03-16T17:55:00.000Z,2026-03-17T17:55:00.000Z,True,True,STAX,1v1MeSF,False,street-fighter-106987,https://1v1.me/u1dWYX4Ev1b
106864,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-17T17:35:00.000Z,2026-03-17T17:53:22.903Z,True,True,BreezyMan,BRZ,BreezyMan,1,11,5,10,R1: 2; R2: 2; R3: 2,6.0,4861370,19124526,MrMorton,MRM,MrMorton,-2,7,8,21,R1: 1; R2: 1; R3: 1,3.0,9436987,32475891,BreezyMan,BRZ,MrMorton,MRM,6.0 - 3.0,2026-03-16T17:35:00.000Z,2026-03-17T17:35:00.000Z,True,True,STAX,1v1MeSF,False,street-fighter-106864,https://1v1.me/Vo1XOaZEv1b
107224,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-17T17:15:00.000Z,2026-03-17T17:35:12.110Z,True,True,COMPLEX90,CPX,COMPLEX90,1,13,2,0,R2: 2; R3: 2; R1: 2,6.0,966388,6277589,Deznere,DEZ,Deznere,-2,10,7,14,R2: 0; R3: 1; R1: 1,2.0,8409682,29060664,COMPLEX90,CPX,Deznere,DEZ,6.0 - 2.0,2026-03-16T17:15:00.000Z,2026-03-17T17:15:00.000Z,True,True,STAX,1v1MeSF,False,street-fighter-107224,https://1v1.me/omQp1swMx1b
106857,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-17T16:55:00.000Z,2026-03-17T17:14:08.091Z,True,True,Rookie,ROO,Rookie,1,2,15,17,R2: 2; R1: 1; R3: 2; R4: 2,7.0,12593965,52373183,Deznere,DEZ,Deznere,-2,10,7,14,R2: 1; R1: 2; R3: 0; R4: 0,3.0,8409682,29060664,Rookie,ROO,Deznere,DEZ,7.0 - 3.0,2026-03-16T16:55:00.000Z,2026-03-17T16:55:00.000Z,True,True,STAX,1v1MeSF,False,street-fighter-106857,https://1v1.me/HVCqjPYEv1b
106863,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-17T16:35:00.000Z,2026-03-17T16:55:11.831Z,True,True,Fierce,FIE,Fierce,1,6,9,7,R1: 2; R2: 1; R3: 1; R4: 2; R5: 2,8.0,7298574,29968704,Alex_Dotdot,ALX,Alex_Dotdot,-2,5,11,11,R1: 0; R2: 2; R3: 2; R4: 0; R5: 0,4.0,9520440,41758300,Fierce,FIE,Alex_Dotdot,ALX,8.0 - 4.0,2026-03-16T16:35:00.000Z,2026-03-17T16:35:00.000Z,True,True,STAX,1v1MeSF,False,street-fighter-106863,https://1v1.me/ABYj0aZEv1b
106914,MatchEvent,completed,Tekken,Tekken,Tekken,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-17T16:05:00.000Z,2026-03-17T16:34:00.106Z,True,True,Shinblade,SHB,Shinblade,1,2,5,3,R1: 3; R2: 3; R3: 1; R4: 3,10.0,4785643,20191219,Trizzy,TRZ,Trizzy,-2,2,5,3,R1: 1; R2: 0; R3: 3; R4: 2,6.0,4654614,19414023,Shinblade,SHB,Trizzy,TRZ,10.0 - 6.0,2026-03-16T16:05:00.000Z,2026-03-17T16:05:00.000Z,True,True,George,1v1meApp,False,tekken-106914,https://1v1.me/9CLSlt1Ev1b
106968,MatchEvent,completed,Tekken,Tekken,Tekken,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-17T15:35:00.000Z,2026-03-17T16:01:57.167Z,True,True,NinjaKiller,NJA,NinjaKiller,1,1,7,1,R2: 3; R3: 3; R1: 3,9.0,5707291,25400694,KayDash,KAY,KayDash,-2,11,0,5,R2: 0; R3: 0; R1: 1,1.0,1981876,3308286,NinjaKiller,NJA,KayDash,KAY,9.0 - 1.0,2026-03-16T15:35:00.000Z,2026-03-17T15:35:00.000Z,True,True,George,1v1meApp,False,tekken-106968,https://1v1.me/4zlmos4Ev1b
106921,MatchEvent,completed,Tekken,Tekken,Tekken,Season 5,regular,S5:WEEK 3,BEST OF 5,BEST OF 5,1,5,2026-03-17T15:05:00.000Z,2026-03-17T15:27:55.737Z,True,True,Pokchop,POK,Pokchop,1,7,4,4,R2: 3; R1: 3; R3: 3,9.0,6435442,19909907,Wizzy,WZY,Wizzy,-2,6,4,3,R1: 0; R2: 0; R3: 2,2.0,4265982,15836523,Pokchop,POK,Wizzy,WZY,9.0 - 2.0,2026-03-16T15:05:00.000Z,2026-03-17T15:05:00.000Z,True,True,George,1v1meApp,False,tekken-106921,https://1v1.me/wmdDlV1Ev1b
